sample_name,CST,oCST,center_name,experiment_design_description,instrument_model,library_construction_protocol,linker,orig_name,project_name,run_center,run_date,run_prefix,sample_plate,target_gene,target_subfragment,well_description,well_id,qiita_prep_id,birthplace,cage,env_biome,env_feature,env_material,env_package,facility,geo_loc_name,host_age,host_age_units,host_body_habitat,host_body_product,host_body_site,host_common_name,host_life_stage,host_scientific_name,mouse,host_subject_id,host_taxid,qiita_study_id,room_number,sample_type,scientific_name,taxon_id,tp_char,title,timepoint,treatment,trx,tube_number,Description
12502.2H17,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H17,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_1,16S rRNA,V4,Momi_Patras_Seed_Plate_1_2H17_G6,G6,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H17,H17,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H17,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H17,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_3H17_A10,A10,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H17,H17,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H17,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H17,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_6H17_H7,H7,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H17,H17,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.1H18,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H18,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_1H18_C11,C11,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H18,H18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H18,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H18,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_1,16S rRNA,V4,Momi_Patras_Seed_Plate_1_B02_B2,B2,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H18,H18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H18,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H18,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_3H18_D8,D8,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H18,H18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H18,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H18,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_6H18_H11,H11,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H18,H18,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.0H19,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0H19,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_0H19_F1,F1,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H19,H19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO_GBS,4,,Vaginal lavage day 0
12502.1H19,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H19,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_1H19_F4,F4,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H19,H19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H19,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H19,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_2H19_D2,D2,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H19,H19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H19,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H19,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_2,16S rRNA,V4,Momi_Patras_Seed_Plate_2_3H19_E10,E10,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H19,H19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H19,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H19,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_3,16S rRNA,V4,Momi_Patras_Seed_Plate_3_6H19_A2,A2,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H19,H19,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.0H2,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.0H2_D4,D4,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO_GBS,4,,Vaginal lavage day 0
12502.1H2,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H2_G12,G12,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H2,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H2_G4,G4,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H2,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.3H2_F12,F12,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H2,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.6H2_F7,F7,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.0H20,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0H20,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_1,16S rRNA,V4,Momi_Patras_Seed_Plate_1_0H20_G8,G8,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H20,H20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO_GBS,4,,Vaginal lavage day 0
12502.1H20,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H20,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_3,16S rRNA,V4,Momi_Patras_Seed_Plate_3_1H20_B2,B2,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H20,H20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H20,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H20,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_3,16S rRNA,V4,Momi_Patras_Seed_Plate_3_2H20_A9,A9,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H20,H20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H20,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H20,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_1,16S rRNA,V4,Momi_Patras_Seed_Plate_1_3H20_G3,G3,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H20,H20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H20,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H20,Momi Seed Patras,UCSDMI,10/11/19,RERUN_IBD_200_1-3_MoMi_Patras_Seed_1-3_S1_L001,Momi_Patras_Seed_Plate_3,16S rRNA,V4,Momi_Patras_Seed_Plate_3_6H20_A11,A11,7837,Jackson Labs,C8,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H20,H20,10090,12502,B226,vaginal mucus,mouse metagenome,410661,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.0H3,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.0H3_B6,B6,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO_GBS,4,,Vaginal lavage day 0
12502.1H3,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H3_A8,A8,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H3,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H3_B2,B2,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H3,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.3H3_D9,D9,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H3,2,5,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.6H3_B11,B11,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.0H4,1,1,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,0H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.0H4_B10,B10,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d0,Impact of human milk oligosaccharides on mouse vaginal microbiota,0,pHMO_GBS,4,,Vaginal lavage day 0
12502.1H4,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H4_C12,C12,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H4,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H4_H10,H10,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H4,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.3H4_C8,C8,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
